STATION,NAME,LATITUDE,LONGITUDE,Month,TAVG,TMAX,TMIN,PRCP,DT32,DP01,DP10,DSND,DSNW,Season
US1WAKP0077,"KINGSTON 1.5 NNW, WA US",47.81639,-122.513773,12,,,,7.630000000000001,,23.0,14.0,,,Winter
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,1,,,,12.42,,23.0,19.0,,,Winter
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,2,,,,5.41,,15.0,11.0,,,Winter
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,3,,,,7.3,,19.0,12.0,,,Spring
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,4,,,,1.14,,11.0,4.0,,,Spring
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,5,,,,0.78,,8.0,3.0,,,Spring
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,6,,,,1.55,,9.0,3.0,,,Summer
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,7,,,,0.11,,5.0,0.0,,0.0,Summer
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,8,,,,0.94,,8.0,1.0,,,Summer
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,9,,,,0.95,,7.0,4.0,,,Autumn
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,10,,,,4.37,,16.0,11.0,,,Autumn
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,11,,,,10.485,,16.5,13.0,,,Autumn
US1WAKP0078,"BREMERTON 6.7 WNW, WA US",47.60137,-122.823709,12,,,,13.375,,23.0,16.5,,,Winter
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,1,,,,7.98,,21.0,13.0,,,Winter
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,2,,,,4.95,,21.0,10.0,,,Winter
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,3,,,,3.91,,,,,,Spring
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,4,,,,1.36,,11.0,2.0,,,Spring
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,5,,,,1.2,,,,,,Spring
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,7,,,,0.17,,3.0,1.0,,0.0,Summer
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,8,,,,0.725,,5.0,1.5,,,Summer
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,9,,,,2.1750000000000003,,8.5,5.0,,,Autumn
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,10,,,,3.495,,11.0,6.5,,,Autumn
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,11,,,,5.98,,17.0,8.0,,,Autumn
US1WAKP0080,"PORT ORCHARD 5.5 E, WA US",47.5198227,-122.523453,12,,,,9.175,,29.0,17.0,,,Winter
US1WAKP0082,"PORT ORCHARD 5.6 SE, WA US",47.4684213047916,-122.562527703011,2,,,,5.58,,18.0,10.0,,,Winter
US1WAKP0082,"PORT ORCHARD 5.6 SE, WA US",47.4684213047916,-122.562527703011,3,,,,4.04,,17.0,12.0,,,Spring
US1WAKP0082,"PORT ORCHARD 5.6 SE, WA US",47.4684213047916,-122.562527703011,4,,,,2.14,,14.0,7.0,,,Spring
US1WAKP0082,"PORT ORCHARD 5.6 SE, WA US",47.4684213047916,-122.562527703011,5,,,,1.06,,14.0,4.0,,,Spring
US1WAKP0082,"PORT ORCHARD 5.6 SE, WA US",47.4684213047916,-122.562527703011,6,,,,1.53,,8.0,3.0,,,Summer
US1WAKP0087,"BREMERTON 2.1 N, WA US",47.57932,-122.70267,6,,,,0.35,,5.0,1.0,,,Summer
US1WAKP0087,"BREMERTON 2.1 N, WA US",47.57932,-122.70267,7,,,,0.08,,2.0,0.0,,0.0,Summer
US1WAKP0087,"BREMERTON 2.1 N, WA US",47.57932,-122.70267,8,,,,1.52,,,,,,Summer
US1WAMS0022,"BELFAIR 3.2 WSW, WA US",47.4269237,-122.8854625,2,,,,3.39,,11.0,8.0,,,Winter
US1WAMS0022,"BELFAIR 3.2 WSW, WA US",47.4269237,-122.8854625,4,,,,2.16,,11.0,4.0,,,Spring
US1WAMS0022,"BELFAIR 3.2 WSW, WA US",47.4269237,-122.8854625,7,,,,0.345,,1.5,1.0,,0.0,Summer
US1WAMS0022,"BELFAIR 3.2 WSW, WA US",47.4269237,-122.8854625,8,,,,0.17,,4.0,1.0,,,Summer
US1WAMS0022,"BELFAIR 3.2 WSW, WA US",47.4269237,-122.8854625,12,,,,13.61,,20.0,15.0,,,Winter
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,1,,,,4.795,,21.5,13.5,,,Winter
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,2,,,,3.08,,22.0,11.0,,,Winter
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,3,,,,2.3099999999999996,,16.5,7.5,,,Spring
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,4,,,,3.5749999999999997,,15.5,9.0,,,Spring
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,5,,,,0.83,,7.0,3.0,,,Spring
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,6,,,,1.24,,8.0,4.0,,,Summer
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,7,,,,0.155,,2.0,1.0,,0.0,Summer
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,8,,,,0.885,,7.5,2.5,,,Summer
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,9,,,,2.475,,10.5,6.0,,,Autumn
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,10,,,,3.45,,18.0,12.0,,,Autumn
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,11,,,,5.28,,,,,,Autumn
US1WAPR0003,"PARKLAND 0.9 NE, WA US",47.14734,-122.416869,12,,,,7.78,,22.0,14.5,,,Winter
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,1,,,,7.08,,,,,,Winter
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,2,,,,2.28,,,,,,Winter
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,3,,,,2.25,,13.0,8.0,,,Spring
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,4,,,,2.76,,14.0,9.0,,,Spring
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,5,,,,1.795,,9.0,6.0,,,Spring
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,6,,,,1.62,,7.0,4.0,,,Summer
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,7,,,,0.05,,,,,,Summer
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,8,,,,1.73,,,,,,Summer
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,9,,,,2.89,,,,,,Autumn
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,10,,,,3.4450000000000003,,15.0,12.0,,,Autumn
US1WAPR0020,"PUYALLUP 2.1 ESE, WA US",47.168288,-122.24397,12,,,,7.23,,,,,,Winter
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,1,,,,5.49,,23.5,14.0,,,Winter
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,2,,,,2.92,,19.5,9.5,,,Winter
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,3,,,,2.73,,17.5,9.0,,,Spring
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,4,,,,3.325,,16.0,9.0,,,Spring
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,5,,,,1.03,,12.0,3.5,,,Spring
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,6,,,,1.2349999999999999,,9.5,3.0,,,Summer
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,7,,,,0.185,,1.0,1.0,,0.0,Summer
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,8,,,,0.61,,7.0,2.5,,,Summer
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,9,,,,2.5,,11.5,6.5,,,Autumn
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,10,,,,3.325,,14.5,8.5,,,Autumn
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,11,,,,6.14,,20.5,15.5,,,Autumn
US1WAPR0031,"TACOMA 3.1 NW, WA US",47.286704,-122.50247,12,,,,8.115,,25.0,14.0,,,Winter
US1WAPR0045,"TACOMA 1.1 NW, WA US",47.261775,-122.477183,1,,,,3.26,,23.0,14.0,,,Winter
US1WAPR0045,"TACOMA 1.1 NW, WA US",47.261775,-122.477183,2,,,,3.14,,15.5,9.0,,,Winter
US1WAPR0045,"TACOMA 1.1 NW, WA US",47.261775,-122.477183,3,,,,2.99,,17.0,11.0,,,Spring
US1WAPR0045,"TACOMA 1.1 NW, WA US",47.261775,-122.477183,6,,,,1.84,,6.0,3.0,,,Summer
US1WAPR0045,"TACOMA 1.1 NW, WA US",47.261775,-122.477183,7,,,,0.16,,1.5,1.0,,0.0,Summer
US1WAPR0045,"TACOMA 1.1 NW, WA US",47.261775,-122.477183,8,,,,0.815,,6.5,3.5,,,Summer
US1WAPR0045,"TACOMA 1.1 NW, WA US",47.261775,-122.477183,11,,,,5.08,,13.0,12.0,,,Autumn
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,1,,,,6.625,,22.0,15.5,,,Winter
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,2,,,,4.01,,19.0,11.0,,,Winter
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,3,,,,3.1500000000000004,,17.5,10.5,,,Spring
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,4,,,,3.67,,16.0,9.5,,,Spring
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,5,,,,1.035,,8.0,3.0,,,Spring
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,6,,,,1.195,,8.0,3.0,,,Summer
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,7,,,,0.18,,1.0,0.5,,0.0,Summer
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,8,,,,0.59,,6.5,1.5,,,Summer
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,9,,,,1.7850000000000001,,10.5,4.5,,,Autumn
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,10,,,,3.8550000000000004,,18.0,11.0,,,Autumn
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,11,,,,6.885,,17.0,13.5,,,Autumn
US1WAPR0054,"GIG HARBOR 1.6 W, WA US",47.3245,-122.6224,12,,,,8.885,,23.0,15.0,,,Winter
US1WAPR0057,"GIG HARBOR 7.0 WNW, WA US",47.38106,-122.71559,3,,,,4.12,,20.0,12.0,,,Spring
US1WAPR0057,"GIG HARBOR 7.0 WNW, WA US",47.38106,-122.71559,5,,,,1.4,,13.0,3.0,,,Spring
US1WAPR0057,"GIG HARBOR 7.0 WNW, WA US",47.38106,-122.71559,6,,,,1.375,,8.5,3.5,,,Summer
US1WAPR0057,"GIG HARBOR 7.0 WNW, WA US",47.38106,-122.71559,7,,,,0.35,,2.0,1.0,,0.0,Summer
US1WAPR0057,"GIG HARBOR 7.0 WNW, WA US",47.38106,-122.71559,8,,,,0.17,,7.0,0.0,,,Summer
US1WAPR0057,"GIG HARBOR 7.0 WNW, WA US",47.38106,-122.71559,9,,,,2.225,,11.0,4.5,,,Autumn
US1WAPR0057,"GIG HARBOR 7.0 WNW, WA US",47.38106,-122.71559,11,,,,9.35,,26.0,19.0,,,Autumn
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,1,,,,10.78,,26.0,21.0,,,Winter
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,2,,,,5.5,,15.0,8.0,,,Winter
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,4,,,,7.43,,20.0,16.0,,,Spring
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,5,,,,1.41,,13.0,6.0,,,Spring
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,6,,,,1.86,,6.0,4.0,,,Summer
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,7,,,,0.28,,2.0,1.0,,0.0,Summer
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,8,,,,1.28,,7.0,3.0,,,Summer
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,9,,,,1.29,,10.0,4.0,,,Autumn
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,10,,,,4.765000000000001,,14.5,10.5,,,Autumn
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,11,,,,9.015,,18.5,15.5,,,Autumn
US1WAPR0062,"GIG HARBOR 9.2 W, WA US",47.3544,-122.78128,12,,,,11.965,,25.0,17.0,,,Winter
US1WAPR0071,"GIG HARBOR 4.3 S, WA US",47.266299,-122.585612,1,,,,5.5,,23.5,15.0,,,Winter
US1WAPR0071,"GIG HARBOR 4.3 S, WA US",47.266299,-122.585612,2,,,,3.4299999999999997,,19.0,10.0,,,Winter
US1WAPR0071,"GIG HARBOR 4.3 S, WA US",47.266299,-122.585612,3,,,,2.96,,17.0,11.0,,,Spring
US1WAPR0071,"GIG HARBOR 4.3 S, WA US",47.266299,-122.585612,5,,,,1.82,,14.0,4.0,,,Spring
US1WAPR0071,"GIG HARBOR 4.3 S, WA US",47.266299,-122.585612,10,,,,3.8200000000000003,,15.0,10.0,,,Autumn
US1WAPR0071,"GIG HARBOR 4.3 S, WA US",47.266299,-122.585612,11,,,,6.154999999999999,,17.5,15.0,,,Autumn
US1WAPR0071,"GIG HARBOR 4.3 S, WA US",47.266299,-122.585612,12,,,,8.145,,22.0,14.5,,,Winter
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,1,,,,7.175,,28.5,16.5,,,Winter
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,2,,,,3.795,,26.5,11.0,,,Winter
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,3,,,,3.505,,24.5,11.0,,,Spring
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,4,,,,3.9450000000000003,,21.0,10.5,,,Spring
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,5,,,,1.225,,17.5,4.0,,,Spring
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,6,,,,1.665,,14.0,3.5,,,Summer
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,7,,,,0.235,,4.0,1.5,,0.0,Summer
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,8,,,,0.885,,11.5,2.5,,,Summer
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,9,,,,2.02,,17.5,5.0,,,Autumn
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,10,,,,4.425000000000001,,26.5,11.0,,,Autumn
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,11,,,,7.76,,30.0,16.0,,,Autumn
US1WAPR0075,"GIG HARBOR 3.4 NW, WA US",47.357317,-122.64812,12,,,,10.32,,31.0,16.0,,,Winter
US1WAPR0087,"LAKEBAY 1.4 SE, WA US",47.2427317,-122.736785,1,,,,4.31,,23.0,10.0,,,Winter
US1WAPR0087,"LAKEBAY 1.4 SE, WA US",47.2427317,-122.736785,2,,,,2.51,,,,,,Winter
US1WAPR0087,"LAKEBAY 1.4 SE, WA US",47.2427317,-122.736785,3,,,,2.91,,15.0,9.0,,,Spring
US1WAPR0087,"LAKEBAY 1.4 SE, WA US",47.2427317,-122.736785,5,,,,1.19,,,,,,Spring
US1WAPR0087,"LAKEBAY 1.4 SE, WA US",47.2427317,-122.736785,6,,,,2.53,,,,,,Summer
US1WAPR0087,"LAKEBAY 1.4 SE, WA US",47.2427317,-122.736785,11,,,,6.44,,,,,,Autumn
US1WAPR0087,"LAKEBAY 1.4 SE, WA US",47.2427317,-122.736785,12,,,,11.04,,,,,,Winter
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,1,,,,5.47,,22.5,13.5,,,Winter
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,2,,,,3.06,,18.0,10.0,,,Winter
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,3,,,,3.7,,19.0,13.0,,,Spring
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,4,,,,1.88,,11.0,6.0,,,Spring
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,5,,,,1.48,,16.0,5.0,,,Spring
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,6,,,,1.35,,8.5,4.0,,,Summer
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,7,,,,0.20500000000000002,,2.5,1.0,,0.0,Summer
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,8,,,,1.57,,7.0,6.0,,,Summer
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,9,,,,1.805,,10.0,4.5,,,Autumn
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,10,,,,3.9699999999999998,,15.5,10.0,,,Autumn
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,11,,,,6.925,,18.5,13.5,,,Autumn
US1WAPR0092,"GIG HARBOR 3.7 W, WA US",47.3316176,-122.6668652,12,,,,9.335,,23.0,15.5,,,Winter
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,1,,,,5.195,,26.0,16.0,,,Winter
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,2,,,,2.94,,21.0,10.5,,,Winter
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,3,,,,2.635,,18.0,9.5,,,Spring
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,4,,,,3.02,,17.5,9.0,,,Spring
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,5,,,,1.2149999999999999,,12.0,4.0,,,Spring
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,6,,,,1.145,,8.0,2.5,,,Summer
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,7,,,,0.09,,2.0,0.0,,0.0,Summer
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,8,,,,0.29,,8.0,0.0,,,Summer
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,9,,,,1.73,,15.0,5.0,,,Autumn
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,10,,,,3.215,,16.5,9.5,,,Autumn
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,11,,,,5.225,,20.0,15.0,,,Autumn
US1WAPR0095,"TACOMA 4.4 W, WA US",47.240686,-122.551112,12,,,,7.699999999999999,,25.5,16.0,,,Winter
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,1,,,,5.025,,26.5,14.5,,,Winter
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,2,,,,2.9050000000000002,,19.0,9.0,,,Winter
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,3,,,,2.615,,19.0,9.0,,,Spring
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,4,,,,3.415,,17.5,8.5,,,Spring
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,5,,,,0.88,,11.0,2.0,,,Spring
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,6,,,,1.085,,9.0,3.0,,,Summer
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,7,,,,0.165,,2.5,0.5,,0.0,Summer
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,8,,,,0.99,,8.5,3.0,,,Summer
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,9,,,,2.17,,12.5,5.5,,,Autumn
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,10,,,,3.3,,16.0,10.5,,,Autumn
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,11,,,,5.42,,21.5,16.0,,,Autumn
US1WAPR0098,"LAKEWOOD 2.4 N, WA US",47.196162,-122.530075,12,,,,7.8,,24.0,16.0,,,Winter
US1WAPR0101,"LAKEBAY 1.6 NNW, WA US",47.27893,-122.77022,4,,,,3.17,,13.0,7.0,,,Spring
US1WAPR0101,"LAKEBAY 1.6 NNW, WA US",47.27893,-122.77022,5,,,,1.91,,13.0,7.0,,,Spring
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,1,,,,7.31,,,,,,Winter
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,2,,,,3.91,,17.0,11.0,,,Winter
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,3,,,,2.39,,18.0,9.0,,,Spring
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,4,,,,2.3,,12.0,6.0,,,Spring
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,5,,,,1.59,,14.0,6.0,,,Spring
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,6,,,,0.985,,7.0,1.5,,,Summer
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,7,,,,0.135,,1.5,1.0,,0.0,Summer
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,8,,,,0.8300000000000001,,7.0,3.0,,,Summer
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,9,,,,2.1550000000000002,,11.0,7.0,,,Autumn
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,10,,,,3.27,,16.0,9.0,,,Autumn
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,11,,,,5.65,,19.0,12.0,,,Autumn
US1WAPR0102,"TACOMA 0.8 S, WA US",47.2409,-122.4611,12,,,,6.79,,,,,,Winter
US1WAPR0104,"PUYALLUP 1.4 WNW, WA US",47.18998,-122.31046,2,,,,3.1,,17.0,8.0,,,Winter
US1WAPR0104,"PUYALLUP 1.4 WNW, WA US",47.18998,-122.31046,3,,,,2.01,,12.0,6.0,,,Spring
US1WAPR0104,"PUYALLUP 1.4 WNW, WA US",47.18998,-122.31046,4,,,,2.39,,13.0,5.0,,,Spring
US1WAPR0104,"PUYALLUP 1.4 WNW, WA US",47.18998,-122.31046,5,,,,1.61,,14.0,5.0,,,Spring
US1WAPR0104,"PUYALLUP 1.4 WNW, WA US",47.18998,-122.31046,6,,,,1.41,,9.0,2.0,,,Summer
US1WAPR0104,"PUYALLUP 1.4 WNW, WA US",47.18998,-122.31046,8,,,,1.36,,8.0,6.0,,,Summer
US1WAPR0104,"PUYALLUP 1.4 WNW, WA US",47.18998,-122.31046,9,,,,1.19,,8.0,3.0,,,Autumn
US1WAPR0104,"PUYALLUP 1.4 WNW, WA US",47.18998,-122.31046,11,,,,5.11,,21.0,15.0,,,Autumn
US1WAPR0104,"PUYALLUP 1.4 WNW, WA US",47.18998,-122.31046,12,,,,5.71,,21.0,13.0,,,Winter
US1WAPR0105,"UNIVERSITY PLACE 0.8 S, WA US",47.2074185,-122.544202,2,,,,3.56,,,,,,Winter
US1WAPR0105,"UNIVERSITY PLACE 0.8 S, WA US",47.2074185,-122.544202,3,,,,1.89,,16.0,6.0,,,Spring
US1WAPR0105,"UNIVERSITY PLACE 0.8 S, WA US",47.2074185,-122.544202,5,,,,1.54,,13.0,5.0,,,Spring
US1WAPR0105,"UNIVERSITY PLACE 0.8 S, WA US",47.2074185,-122.544202,6,,,,1.48,,10.0,3.0,,,Summer
US1WAPR0105,"UNIVERSITY PLACE 0.8 S, WA US",47.2074185,-122.544202,7,,,,0.24,,3.0,2.0,,0.0,Summer
US1WAPR0105,"UNIVERSITY PLACE 0.8 S, WA US",47.2074185,-122.544202,9,,,,1.57,,11.0,5.0,,,Autumn
US1WAPR0105,"UNIVERSITY PLACE 0.8 S, WA US",47.2074185,-122.544202,10,,,,3.22,,,,,,Autumn
US1WAPR0105,"UNIVERSITY PLACE 0.8 S, WA US",47.2074185,-122.544202,11,,,,5.15,,23.0,19.0,,,Autumn
US1WAPR0105,"UNIVERSITY PLACE 0.8 S, WA US",47.2074185,-122.544202,12,,,,6.66,,,,,,Winter
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,1,,,,5.165,,25.0,15.5,,0.0,Winter
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,2,,,,2.65,,20.0,12.0,,0.0,Winter
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,3,,,,2.925,,20.0,9.0,,0.0,Spring
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,4,,,,3.2,,21.0,11.0,,0.0,Spring
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,5,,,,2.315,,12.5,5.0,,0.0,Spring
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,6,,,,1.755,,10.5,5.0,,0.0,Summer
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,7,,,,0.28500000000000003,,3.5,1.0,,0.0,Summer
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,8,,,,1.78,,8.0,3.5,,0.0,Summer
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,9,,,,1.79,,10.5,5.0,,0.0,Autumn
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,10,,,,2.75,,19.5,6.5,,0.0,Autumn
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,11,,,,4.845,,21.5,14.0,,0.0,Autumn
US1WASN0004,"EVERETT 2.0 N, WA US",47.9916,-122.2067,12,,,,5.79,,16.0,11.0,,0.0,Winter
